date,time,i7-920,i7-930,i7-950,i7-960,i7-980X,i5-750,i5-760,i3-530,i3-540,i3-2100,i3-2120,i3-2100T,i5-2300,i5-2400,i5-2500K,i5-2550K,i7-2600,i7-2600K,i7-2700K,i3-3220,i3-3240T,i5-3470,i5-3570K,i5-3550,i7-3770,i7-3770K,i7-3820,i3-4130,i3-4330,i5-4440,i5-4690K,i7-4770,i7-4790K,i5-4590,i3-4360,i7-5775C,i5-5675C,i7-6700K,i7-6700,i5-6600K,i5-6600,i5-6500,i5-6400,i3-6100,i7-7700K,i7-7700,i5-7600K,i5-7600,i5-7500,i5-7400,i3-7350K,i3-7300,i3-7100,i7-7700T,i5-7600T,i5-7500T,i7-8700K,i7-8700,i7-8700T,i5-8600K,i5-8600,i5-8500,i5-8400,i5-8400T,i3-8350K,i3-8300,i3-8100
2025-05-06,19:35:33,"[25.0, 30.0, 30.0, 23.0, 60.0, 60.0, 25.0, 86.0, 29.0, 50.0, 48.0, 25.0, 28.0, 23.0, 50.0, 70.0, 26.0, 38.0, 30.0, 20.0, 25.0, 25.0, 30.0, 120.0, 120.0, 22.0, 88.0, 41.0, 25.0, 50.0]","[25.0, 59.0, 80.0, 25.0, 26.0, 72.0, 27.0, 99.0, 30.0, 30.0, 23.0, 25.0, 28.0, 25.0, 20.0, 23.0, 23.0, 29.0, 27.0, 20.0, 23.0, 49.0, 26.0, 23.0, 20.0, 64.0, 22.0, 25.0, 23.0, 26.0]","[30.0, 76.0, 89.0, 30.0, 35.0, 85.0, 36.0, 35.0, 37.0, 35.0, 88.0, 35.0, 38.0, 75.0, 35.0, 169.0, 121.0, 39.0, 45.0, 39.0, 110.0, 110.0, 72.0, 35.0, 50.0, 110.0, 35.0, 40.0, 186.0, 180.0]","[35.0, 38.0, 99.0, 35.0, 35.0, 43.0, 40.0, 63.0, 109.0, 34.0, 128.0, 55.0, 55.0, 40.0, 80.0, 40.0, 117.0, 40.0, 41.0, 130.0, 71.0, 35.0, 385.0, 43.0, 40.0, 99.0, 150.0, 108.0, 58.0, 180.0]","[200.0, 105.0, 230.0, 188.0, 120.0, 190.0, 700.0, 200.0, 100.0, 120.0, 500.0, 260.0, 100.0, 200.0, 190.0, 243.0, 999.0, 249.0, 380.0, 280.0, 171.0, 140.0, 150.0, 290.0, 150.0, 200.0, 699.0, 700.0, 140.0, 140.0]","[9.0, 8.0, 39.0, 618.0, 10.0, 39.0, 66.0, 75.0, 55.0, 60.0, 64.0, 50.0, 9.0, 10.0, 60.0, 9.0, 10.0, 60.0, 10.0, 14.0, 18.0, 13.0, 9.0, 22.0, 55.0, 13.0, 42.0, 10.0, 13.0, 50.0]","[12.0, 10.0, 13.0, 10.0, 13.0, 13.0, 13.0, 15.0, 35.0, 39.0, 20.0, 870.0, 15.0, 30.0, 20.0, 20.0, 16.0, 15.0, 20.0, 23.0, 25.0, 13.0, 15.0, 33.0, 60.0, 25.0, 50.0, 66.0, 100.0, 28.0]","[16.0, 10.0, 30.0, 30.0, 7.0, 60.0, 55.0, 12.0, 10.0, 20.0, 13.0, 30.0, 25.0, 25.0, 13.0, 15.0, 35.0, 28.0, 25.0, 9.0, 21.0, 68.0, 15.0, 8.0, 100.0, 9.0, 15.0, 58.0, 15.0, 20.0]","[45.0, 43.0, 23.0, 15.0, 25.0, 60.0, 58.0, 18.0, 58.0, 27.0, 25.0, 27.0, 20.0, 20.0, 17.0, 39.0, 29.0, 60.0, 58.0, 60.0, 75.0, 35.0, 15.0, 9.0, 90.0, 40.0, 23.0, 56.0, 510.0, 11.0]","[12.0, 12.0, 13.0, 13.0, 12.0, 12.0, 12.0, 14.0, 15.0, 10.0, 35.0, 11.0, 15.0, 12.0, 15.0, 11.0, 12.0, 18.0, 29.0, 13.0, 52.0, 14.0, 32.0, 13.0, 40.0, 14.0, 50.0, 14.0, 55.0, 25.0]","[14.0, 18.0, 56.0, 16.0, 10.0, 46.0, 46.0, 16.0, 17.0, 46.0, 15.0, 25.0, 18.0, 16.0, 14.0, 25.0, 16.0, 42.0, 45.0, 15.0, 13.0, 11.0, 16.0, 15.0, 13.0, 20.0, 20.0, 18.0, 55.0, 16.0]","[15.0, 20.0, 17.0, 15.0, 23.0, 18.0, 15.0, 22.0, 13.0, 30.0, 26.0, 20.0, 34.0, 18.0, 30.0, 24.0, 28.0, 25.0, 20.0, 30.0, 28.0, 21.0, 20.0, 27.0, 15.0, 25.0, 15.0, 20.0, 10.0, 22.0]","[95.0, 80.0, 200.0, 80.0, 100.0, 120.0, 149.0, 80.0, 85.0, 110.0, 80.0, 150.0, 135.0, 108.0, 109.0, 108.0, 150.0, 80.0, 80.0, 108.0, 200.0, 100.0, 150.0, 108.0, 85.0, 108.0, 88.0, 148.0, 95.0, 80.0]","[35.0, 35.0, 44.0, 98.0, 49.0, 99.0, 40.0, 60.0, 48.0, 59.0, 52.0, 56.0, 35.0, 40.0, 56.0, 60.0, 72.0, 49.0, 50.0, 50.0, 48.0, 130.0, 50.0, 50.0, 47.0, 49.0, 57.0, 55.0, 57.0, 69.0]","[65.0, 60.0, 55.0, 64.0, 62.0, 75.0, 65.0, 90.0, 49.0, 65.0, 100.0, 65.0, 70.0, 65.0, 65.0, 65.0, 135.0, 60.0, 135.0, 75.0, 64.0, 68.0, 98.0, 150.0, 70.0, 64.0, 65.0, 256.0, 65.0, 190.0]","[65.0, 70.0, 60.0, 99.0, 65.0, 60.0, 99.0, 58.0, 70.0, 60.0, 158.0, 58.0, 65.0, 60.0, 60.0, 68.0, 123.0, 180.0, 150.0, 198.0, 75.0, 58.0, 180.0, 144.0, 70.0, 160.0, 64.0, 80.0, 98.0, 125.0]","[140.0, 150.0, 145.0, 180.0, 135.0, 160.0, 118.0, 260.0, 220.0, 150.0, 180.0, 120.0, 157.0, 180.0, 150.0, 145.0, 148.0, 170.0, 180.0, 186.0, 140.0, 155.0, 168.0, 165.0, 155.0, 220.0, 120.0, 128.0, 260.0, 162.0]","[180.0, 160.0, 180.0, 157.0, 160.0, 260.0, 248.0, 180.0, 168.0, 155.0, 200.0, 160.0, 155.0, 208.0, 200.0, 150.0, 165.0, 300.0, 190.0, 155.0, 155.0, 155.0, 168.0, 150.0, 400.0, 198.0, 165.0, 160.0, 228.0, 175.0]","[188.0, 249.0, 250.0, 120.0, 190.0, 168.0, 175.0, 175.0, 350.0, 159.0, 185.0, 150.0, 250.0, 185.0, 175.0, 189.0, 185.0, 240.0, 175.0, 160.0, 180.0, 185.0, 350.0, 180.0, 170.0, 320.0, 200.0, 360.0, 128.0, 450.0]","[18.0, 20.0, 22.0, 20.0, 20.0, 15.0, 20.0, 120.0, 15.0, 20.0, 22.0, 20.0, 23.0, 23.0, 15.0, 66.0, 19.0, 24.0, 50.0, 108.0, 19.0, 22.0, 25.0, 88.0, 23.0, 55.0, 19.0, 15.0, 15.0, 60.0]","[26.0, 23.0, 30.0, 24.0, 20.0, 20.0, 30.0, 28.0, 30.0, 29.0, 30.0, 32.0, 28.0, 30.0, 28.0, 49.0, 25.0, 65.0, 55.0, 45.0, 27.0, 35.0, 112.0, 120.0, 200.0, 50.0, 199.0, 40.0, 20.0, 199.0]","[109.0, 69.0, 85.0, 72.0, 199.0, 65.0, 65.0, 67.0, 100.0, 108.0, 74.0, 120.0, 100.0, 58.0, 55.0, 70.0, 95.0, 103.0, 76.0, 109.0, 123.0, 104.0, 129.0, 150.0, 72.0, 60.0, 120.0, 75.0, 75.0, 80.0]","[78.0, 70.0, 70.0, 95.0, 99.0, 81.0, 80.0, 80.0, 85.0, 80.0, 81.0, 65.0, 88.0, 99.0, 85.0, 75.0, 81.0, 95.0, 220.0, 135.0, 81.0, 89.0, 104.0, 150.0, 81.0, 85.0, 128.0, 80.0, 108.0, 248.0]","[60.0, 100.0, 75.0, 77.0, 76.0, 68.0, 72.0, 75.0, 105.0, 77.0, 75.0, 100.0, 68.0, 75.0, 150.0, 178.0, 78.0, 130.0, 120.0, 80.0, 68.0, 80.0, 188.0, 330.0, 40.0, 99.0, 280.0, 130.0, 100.0, 115.0]","[266.0, 239.0, 180.0, 198.0, 230.0, 170.0, 170.0, 170.0, 220.0, 300.0, 156.0, 245.0, 190.0, 190.0, 280.0, 225.0, 180.0, 188.0, 210.0, 190.0, 220.0, 215.0, 219.0, 205.0, 225.0, 280.0, 260.0, 300.0, 200.0, 219.0]","[266.0, 239.0, 230.0, 258.0, 280.0, 300.0, 240.0, 220.0, 330.0, 300.0, 280.0, 260.0, 466.0, 250.0, 280.0, 225.0, 258.0, 350.0, 260.0, 388.0, 280.0, 255.0, 230.0, 265.0, 255.0, 420.0, 285.0, 198.0, 270.0, 260.0]","[65.0, 150.0, 143.0, 100.0, 185.0, 175.0, 173.0, 206.0, 72.0, 178.0, 178.0, 161.0, 99.0, 90.0, 150.0, 110.0, 249.0, 138.0, 159.0, 170.0, 159.0, 139.0, 168.0, 55.0, 189.0, 36.0, 40.0, 100.0, 180.0, 92.0]","[16.0, 15.0, 14.0, 15.0, 16.0, 14.0, 18.0, 23.0, 14.0, 20.0, 17.0, 76.0, 15.0, 13.0, 21.0, 14.0, 19.0, 16.0, 15.0, 17.0, 18.0, 15.0, 20.0, 16.0, 14.0, 15.0, 14.0, 14.0, 15.0, 75.0]","[23.0, 23.0, 23.0, 19.0, 28.0, 24.0, 25.0, 20.0, 23.0, 28.0, 28.0, 24.0, 23.0, 22.0, 26.0, 35.0, 30.0, 25.0, 24.0, 25.0, 28.0, 28.0, 25.0, 20.0, 49.0, 30.0, 30.0, 45.0, 17.0, 39.0]","[288.0, 130.0, 110.0, 288.0, 145.0, 234.0, 160.0, 500.0, 210.0, 280.0, 290.0, 368.0, 216.0, 139.0, 120.0, 260.0, 168.0, 180.0, 120.0, 150.0, 280.0, 242.0, 115.0, 158.0, 160.0, 480.0, 112.0, 150.0, 228.0, 288.0]","[120.0, 125.0, 135.0, 128.0, 129.0, 140.0, 118.0, 112.0, 128.0, 125.0, 160.0, 388.0, 238.0, 130.0, 155.0, 300.0, 140.0, 135.0, 90.0, 180.0, 430.0, 139.0, 243.0, 599.0, 130.0, 260.0, 128.0, 160.0, 240.0, 151.0]","[195.0, 205.0, 205.0, 220.0, 266.0, 228.0, 210.0, 210.0, 245.0, 250.0, 268.0, 218.0, 205.0, 203.0, 210.0, 200.0, 200.0, 218.0, 240.0, 206.0, 200.0, 265.0, 209.0, 210.0, 200.0, 220.0, 289.0, 195.0, 288.0, 230.0]","[286.0, 279.0, 300.0, 260.0, 270.0, 265.0, 293.0, 288.0, 328.0, 229.0, 366.0, 289.0, 290.0, 290.0, 270.0, 290.0, 300.0, 490.0, 331.0, 306.0, 240.0, 260.0, 288.0, 279.0, 280.0, 298.0, 301.0, 350.0, 295.0, 299.0]","[79.0, 129.0, 107.0, 78.0, 75.0, 240.0, 95.0, 120.0, 79.0, 220.0, 189.0, 98.0, 79.0, 100.0, 90.0, 180.0, 110.0, 100.0, 102.0, 79.0, 110.0, 155.0, 100.0, 100.0, 300.0, 259.0, 88.0, 179.0, 89.0, 80.0]","[29.0, 30.0, 29.0, 99.0, 29.0, 35.0, 36.0, 35.0, 95.0, 90.0, 39.0, 79.0, 45.0, 34.0, 42.0, 40.0, 40.0, 55.0, 160.0, 199.0, 50.0, 59.0, 199.0, 46.0, 40.0, 50.0, 40.0, 358.0, 160.0, 30.0]","[469.0, 370.0, 410.0, 666.0, 430.0, 500.0, 469.0, 435.0, 469.0, 429.0, 1000.0, 400.0, 480.0, 539.0, 1080.0, 1250.0, 340.0, 666.0, 700.0, 5550.0, 469.0, 418.0, 400.0, 350.0, 666.0, 328.0, 329.0, 350.0, 418.0, 399.0]","[150.0, 225.0, 277.0, 230.0, 226.0, 220.0, 199.0, 269.0, 230.0, 245.0, 228.0, 220.0, 180.0, 199.0, 260.0, 300.0, 260.0, 220.0, 369.0, 600.0, 196.0, 329.0, 168.0, 260.0, 188.0, 199.0, 120.0, 458.0, 329.0, 279.0]","[320.0, 365.0, 370.0, 393.0, 400.0, 389.0, 500.0, 305.0, 399.0, 380.0, 370.0, 360.0, 365.0, 350.0, 395.0, 333.0, 389.0, 335.0, 450.0, 370.0, 350.0, 388.0, 399.0, 400.0, 450.0, 350.0, 420.0, 498.0, 390.0, 330.0]","[405.0, 375.0, 370.0, 365.0, 320.0, 380.0, 415.0, 480.0, 25.0, 260.0, 260.0, 298.0, 400.0, 130.0, 375.0, 350.0, 415.0, 350.0, 408.0, 120.0, 315.0, 118.0, 299.0, 299.0, 360.0, 370.0, 68.0, 400.0, 350.0, 380.0]","[297.0, 311.0, 190.0, 225.0, 205.0, 210.0, 215.0, 25.0, 224.0, 234.0, 210.0, 220.0, 220.0, 150.0, 360.0, 360.0, 222.0, 405.0, 262.0, 399.0, 265.0, 188.0, 360.0, 190.0, 20.0, 220.0, 188.0, 240.0, 399.0, 300.0]","[225.0, 205.0, 185.0, 190.0, 185.0, 215.0, 180.0, 210.0, 175.0, 200.0, 224.0, 200.0, 150.0, 222.0, 168.0, 234.0, 180.0, 185.0, 220.0, 210.0, 297.0, 188.0, 300.0, 200.0, 222.0, 176.0, 199.0, 199.0, 220.0, 198.0]","[170.0, 185.0, 200.0, 175.0, 190.0, 260.0, 228.0, 190.0, 159.0, 200.0, 125.0, 190.0, 211.0, 240.0, 260.0, 183.0, 277.0, 182.0, 199.0, 180.0, 188.0, 190.0, 199.0, 190.0, 230.0, 198.0, 185.0, 130.0, 160.0, 160.0]","[180.0, 20.0, 38.0, 175.0, 128.0, 68.0, 183.0, 185.0, 170.0, 190.0, 180.0, 175.0, 192.0, 170.0, 85.0, 25.0, 180.0, 180.0, 19.0, 180.0, 180.0, 150.0, 185.0, 199.0, 180.0, 22.0, 175.0, 188.0, 25.0, 230.0]","[40.0, 40.0, 42.0, 45.0, 45.0, 55.0, 42.0, 48.0, 44.0, 44.0, 43.0, 52.0, 60.0, 60.0, 49.0, 46.0, 45.0, 55.0, 45.0, 40.0, 45.0, 47.0, 45.0, 32.0, 40.0, 59.0, 50.0, 54.0, 45.0, 40.0]","[450.0, 480.0, 488.0, 300.0, 510.0, 498.0, 500.0, 488.0, 280.0, 450.0, 25.0, 495.0, 455.0, 488.0, 128.0, 500.0, 430.0, 500.0, 210.0, 430.0, 479.0, 459.0, 335.0, 488.0, 178.0, 100.0, 475.0, 490.0, 25.0, 459.0]","[480.0, 380.0, 450.0, 430.0, 415.0, 450.0, 416.0, 488.0, 490.0, 425.0, 280.0, 408.0, 430.0, 405.0, 410.0, 510.0, 430.0, 420.0, 258.0, 300.0, 455.0, 500.0, 400.0, 440.0, 410.0, 450.0, 495.0, 418.0, 409.0, 450.0]","[251.0, 200.0, 235.0, 315.0, 275.0, 270.0, 238.0, 256.0, 240.0, 254.0, 280.0, 249.0, 460.0, 275.0, 230.0, 248.0, 589.0, 256.0, 270.0, 275.0, 360.0, 290.0, 255.0, 280.0, 275.0, 219.0, 280.0, 235.0, 270.0, 1300.0]","[220.0, 235.0, 200.0, 245.0, 240.0, 220.0, 265.0, 251.0, 230.0, 254.0, 420.0, 315.0, 235.0, 238.0, 275.0, 256.0, 240.0, 228.0, 589.0, 230.0, 249.0, 279.0, 250.0, 255.0, 275.0, 460.0, 256.0, 199.0, 250.0, 246.0]","[225.0, 120.0, 140.0, 220.0, 220.0, 245.0, 310.0, 450.0, 240.0, 170.0, 200.0, 199.0, 480.0, 160.0, 230.0, 239.0, 130.0, 230.0, 225.0, 253.0, 420.0, 199.0, 220.0, 249.0, 350.0, 149.0, 350.0, 150.0, 230.0, 175.0]","[222.0, 218.0, 260.0, 210.0, 203.0, 248.0, 200.0, 210.0, 215.0, 219.0, 228.0, 180.0, 220.0, 225.0, 222.0, 225.0, 215.0, 246.0, 243.0, 205.0, 300.0, 230.0, 190.0, 240.0, 239.0, 220.0, 233.0, 201.0, 218.0, 390.0]","[90.0, 98.0, 98.0, 94.0, 99.0, 98.0, 100.0, 95.0, 100.0, 105.0, 108.0, 120.0, 98.0, 99.0, 100.0, 99.0, 114.0, 105.0, 100.0, 110.0, 240.0, 118.0, 110.0, 118.0, 98.0, 99.0, 120.0, 157.0, 90.0, 149.0]","[95.0, 85.0, 119.0, 110.0, 99.0, 89.0, 89.0, 95.0, 220.0, 158.0, 94.0, 70.0, 95.0, 160.0, 239.0, 16.0, 65.0, 205.0, 874.0, 20.0, 5.0, 8.0, 16.0, 160.0, 45.0, 288.0, 530.0, 159.0, 14.0, 3.0]","[46.0, 60.0, 56.0, 52.0, 50.0, 40.0, 58.0, 60.0, 62.0, 60.0, 59.0, 56.0, 60.0, 48.0, 118.0, 50.0, 45.0, 60.0, 65.0, 65.0, 59.0, 62.0, 40.0, 57.0, 59.0, 65.0, 58.0, 60.0, 60.0, 60.0]","[200.0, 380.0, 430.0, 399.0, 258.0, 262.0, 269.0, 350.0, 315.0, 435.0, 410.0, 265.0, 259.0, 400.0, 450.0, 435.0, 260.0, 388.0, 240.0, 850.0, 380.0, 440.0, 418.0, 356.0, 450.0, 1200.0, 410.0, 410.0, 460.0, 180.0]","[228.0, 146.0, 238.0, 288.0, 333.0, 239.0, 288.0, 290.0, 238.0, 650.0, 650.0, 680.0, 285.0, 649.0, 880.0, 650.0, 153.0, 189.0, 150.0, 700.0, 150.0, 180.0, 250.0, 200.0, 200.0, 260.0, 250.0, 280.0, 168.0, 150.0]","[435.0, 499.0, 520.0, 550.0, 600.0, 499.0, 900.0, 750.0, 1000.0, 420.0, 700.0, 583.0, 900.0, 450.0, 589.0, 869.0, 999.0, 6200.0, 880.0, 580.0, 700.0, 437.0, 450.0, 700.0, 599.0, 688.0, 990.0, 1390.0, 850.0, 560.0]","[670.0, 700.0, 666.0, 688.0, 660.0, 620.0, 830.0, 888.0, 650.0, 800.0, 1000.0, 800.0, 500.0, 800.0, 666.0, 649.0, 680.0, 670.0, 1000.0, 788.0, 950.0, 460.0, 650.0, 663.0, 660.0, 909.0, 630.0, 850.0, 680.0, 666.0]","[199.0, 290.0, 305.0, 310.0, 315.0, 330.0, 310.0, 355.0, 620.0, 400.0, 450.0, 430.0, 500.0, 340.0, 615.0, 268.0, 310.0, 260.0, 345.0, 649.0, 498.0, 283.0, 685.0, 666.0, 320.0, 320.0, 650.0, 249.0, 460.0, 300.0]","[540.0, 500.0, 680.0, 735.0, 950.0, 715.0, 730.0, 875.0, 745.0, 715.0, 688.0, 785.0, 735.0, 715.0, 710.0, 630.0, 958.0, 1180.0, 1199.0, 1200.0, 800.0, 930.0, 850.0, 1080.0, 675.0, 1310.0, 850.0, 493.0, 880.0, 1799.0]","[335.0, 350.0, 345.0, 290.0, 399.0, 349.0, 360.0, 390.0, 360.0, 450.0, 568.0, 360.0, 500.0, 400.0, 488.0, 360.0, 470.0, 700.0, 478.0, 365.0, 355.0, 430.0, 359.0, 350.0, 488.0, 450.0, 380.0, 400.0, 960.0, 399.0]","[335.0, 290.0, 360.0, 350.0, 229.0, 700.0, 500.0, 345.0, 470.0, 478.0, 349.0, 365.0, 395.0, 380.0, 799.0, 350.0, 799.0, 385.0, 960.0, 920.0, 480.0, 700.0, 530.0, 325.0, 399.0, 369.0, 360.0, 550.0, 568.0, 526.0]","[350.0, 348.0, 380.0, 350.0, 290.0, 315.0, 348.0, 318.0, 370.0, 375.0, 245.0, 368.0, 348.0, 385.0, 365.0, 280.0, 350.0, 360.0, 378.0, 260.0, 347.0, 395.0, 335.0, 380.0, 350.0, 470.0, 300.0, 370.0, 360.0, 288.0]","[360.0, 320.0, 350.0, 345.0, 355.0, 350.0, 360.0, 290.0, 365.0, 399.0, 329.0, 365.0, 245.0, 358.0, 350.0, 240.0, 380.0, 350.0, 310.0, 360.0, 336.0, 358.0, 345.0, 265.0, 349.0, 278.0, 345.0, 369.0, 220.0, 328.0]","[278.0, 120.0, 199.0, 290.0, 310.0, 305.0, 328.0, 353.0, 730.0, 188.0, 265.0, 220.0, 198.0, 198.0, 26.0, 700.0, 360.0, 300.0, 280.0, 298.0, 108.0, 400.0, 205.0, 330.0, 345.0, 15.0, 80.0, 280.0, 25.0, 365.0]","[175.0, 168.0, 166.0, 168.0, 168.0, 165.0, 180.0, 199.0, 200.0, 380.0, 195.0, 179.0, 185.0, 190.0, 190.0, 190.0, 1149.0, 196.0, 240.0, 199.0, 200.0, 234.0, 480.0, 170.0, 198.0, 275.0, 287.0, 300.0, 450.0, 130.0]","[135.0, 150.0, 145.0, 135.0, 145.0, 229.0, 149.0, 158.0, 150.0, 140.0, 180.0, 165.0, 140.0, 180.0, 130.0, 150.0, 155.0, 158.0, 120.0, 158.0, 175.0, 149.0, 190.0, 480.0, 156.0, 785.0, 320.0, 499.0, 179.0, 255.0]","[110.0, 110.0, 108.0, 115.0, 180.0, 120.0, 120.0, 115.0, 125.0, 118.0, 105.0, 109.0, 110.0, 115.0, 121.0, 118.0, 130.0, 118.0, 120.0, 120.0, 260.0, 115.0, 115.0, 135.0, 115.0, 118.0, 115.0, 260.0, 120.0, 248.0]"
